NUMERO FAKE FAMILIA,ANO NASCIMENTO,BAIRRO,BENEFICIO CONCEDIDO,DATA CONCESSÃO,SERVIÇO,LOCAL DE EXECUÇÃO,DIA CONCESSÃO,MES CONCESSÃO,ANO CONCESSÃO
123841725,1938,VENTOSA PRIMEIRA SECAO,AVISE 1X300,13/08/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,13,08,2020
124970697,1994,JD GUANABARA,AVISE 1X300,13/08/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,13,08,2020
124467047,1984,OURO PRETO,AVISE 1X300,17/08/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-P,17,08,2020
124929644,1989,APARECIDA,AVISE 1X300,17/08/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NO,17,08,2020
124971252,2002,MORRO DAS PEDRAS,AVISE 1X300,17/08/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA ANTENA,17,08,2020
123767022,1997,VILA DIAS,AVISE 1X300,17/08/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-L,17,08,2020
124289017,1970,SAO JORGE TERCEIRA SECAO,AVISE 1X300,19/08/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS GRACA SABOIA/MORRO DAS PEDRAS,19,08,2020
124930231,1990,LIBERDADE,AVISE 1X300,19/08/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-P,19,08,2020
124283184,1989,SANTA RITA DE CASSIA,AVISE 1X300 RENOVADO,20/08/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS SANTA RITA DE CÁSSIA,20,08,2020
124421619,1991,VILA SUMARE,AVISE 1X300,21/08/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS SUMARÉ,21,08,2020
124400859,1982,NOVO AARAO REIS,AVISE 1X300,21/08/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS NOVO AARÃO REIS,21,08,2020
123899374,1965,VILA NOVO SAO LUCAS,AVISE 1X300,24/08/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,24,08,2020
124140161,1974,GRAJAU,AVISE 1X300,24/08/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS GRACA SABOIA/MORRO DAS PEDRAS,24,08,2020
124832957,1996,TUPI A,AVISE 1X300,26/08/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,26,08,2020
124929657,1993,JAQUELINE,AVISE 1X300,26/08/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,26,08,2020
124460913,1977,VISTA ALEGRE,AVISE 1X300,27/08/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VISTA ALEGRE I,27,08,2020
124971871,2000,SAO BENTO,AVISE 1X300,28/08/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS SANTA RITA DE CÁSSIA,28,08,2020
124930236,1978,JARDIM AMERICA,AVISE 1X300,31/08/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA ANTENA,31,08,2020
124215891,1985,MINASLANDIA,AVISE 1X300,01/09/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS PROVIDÊNCIA,01,09,2020
124971933,1965,APOLONIA,AVISE 1X300,01/09/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS APOLÔNIA,01,09,2020
124971455,1985,SAO JORGE TERCEIRA SECAO,AVISE 1X300,01/09/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS GRACA SABOIA/MORRO DAS PEDRAS,01,09,2020
123485349,1965,BRAUNAS,AVISE 1X300,01/09/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-P,01,09,2020
123825768,1968,HAVAI,AVISE 1X300,02/09/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,02,09,2020
124686102,1966,TUPI B,AVISE 1X300 RENOVADO,04/09/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,04,09,2020
124972103,2003,NOSSA SENHORA DE FATIMA,AVISE 1X300,09/09/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA MARÇOLA,09,09,2020
124722774,1980,ALPES,AVISE 1X300,10/09/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA ANTENA,10,09,2020
124035082,1999,SAUDADE,AVISE 1X300 RENOVADO,15/09/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS LESTE,15,09,2020
124930208,1960,CENTRO,AVISE 1X300 RENOVADO,16/09/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,16,09,2020
124459960,2000,PAULO VI,AVISE 1X300,16/09/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS CONJUNTO PAULO VI,16,09,2020
123987460,1964,LAJEDO,AVISE 1X300,17/09/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS NOVO AARÃO REIS,17,09,2020
123645933,1972,VILA AEROPORTO,AVISE 1X300,17/09/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS NORTE,17,09,2020
124972516,1996,LAGOINHA,AVISE 1X300,17/09/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA SENHOR DOS PASSOS,17,09,2020
124687265,1971,LEONINA,AVISE 1X300,18/09/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA ANTENA,18,09,2020
124970695,1991,COQUEIROS,AVISE 1X300 RENOVADO,18/09/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NO,18,09,2020
124972816,1989,SAO BENTO,AVISE 1X300,21/09/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS SANTA RITA DE CÁSSIA,21,09,2020
124972766,2000,NOSSA SENHORA DA CONCEICAO,AVISE 1X300,22/09/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA MARÇOLA,22,09,2020
124930231,1990,LIBERDADE,AVISE 1X300 RENOVADO,22/09/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-P,22,09,2020
124467047,1984,OURO PRETO,AVISE 1X300 RENOVADO,23/09/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-P,23,09,2020
124972809,1983,VILA BARRAGEM SANTA LUCIA,AVISE 1X300,23/09/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS SANTA RITA DE CÁSSIA,23,09,2020
123841725,1938,VENTOSA PRIMEIRA SECAO,AVISE 1X300 RENOVADO,24/09/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,24,09,2020
124200268,1979,NOVA CINTRA,AVISE 1X300 RENOVADO,25/09/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VISTA ALEGRE I,25,09,2020
124418713,1992,VILA ZILAH SPOSITO,AVISE 1X300,25/09/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,25,09,2020
124406773,1987,OCUPAÇÃO ROSA LEÃO,AVISE 1X300 RENOVADO,28/09/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,28,09,2020
124973180,1981,VENTOSA PRIMEIRA SECAO,AVISE 1X300,29/09/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,29,09,2020
124298702,1961,VILA MINASLANDIA,AVISE 1X300,29/09/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS PROVIDÊNCIA,29,09,2020
124427752,1980,SAUDADE,AVISE 1X300 RENOVADO,29/09/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-L,29,09,2020
124972700,1975,LEONINA,AVISE 1X300,29/09/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA ANTENA,29,09,2020
125014387,1994,ZILAH SPÓSITO,AVISE 1X300,30/09/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,30,09,2020
124460913,1977,VISTA ALEGRE,AVISE 1X300 RENOVADO,30/09/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VISTA ALEGRE I,30,09,2020
124972556,1955,SANTA LUCIA,AVISE 1X300,30/09/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,30,09,2020
124972901,1986,ESTORIL,AVISE 1X300,01/10/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA ANTENA,01,10,2020
124326968,1973,VISTA ALEGRE,AVISE 1X300,01/10/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VISTA ALEGRE I,01,10,2020
124972453,1997,BOA VISTA,AVISE 1X300,02/10/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-L,02,10,2020
125014403,2003,JARDIM ALVORADA,AVISE 1X300,05/10/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-P,05,10,2020
125014546,1992,BARRAGEM SANTA LUCIA,AVISE 1X300,05/10/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS SANTA RITA DE CÁSSIA,05,10,2020
124140161,1974,GRAJAU,AVISE 1X300 RENOVADO,06/10/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS GRACA SABOIA/MORRO DAS PEDRAS,06,10,2020
125014378,1999,PARAISO,AVISE 1X300,06/10/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-L,06,10,2020
124289017,1970,SAO JORGE TERCEIRA SECAO,AVISE 1X300 RENOVADO,07/10/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS GRACA SABOIA/MORRO DAS PEDRAS,07,10,2020
125014303,1981,BANDEIRANTES,AVISE 1X300,08/10/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-P,08,10,2020
123964826,1974,SALGADO FILHO,AVISE 1X300,08/10/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,08,10,2020
125014604,1968,NOVA ESPERANCA,AVISE 1X300,13/10/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA SENHOR DOS PASSOS,13,10,2020
124149223,1967,COLEGIO BATISTA,AVISE 1X300 RENOVADO,13/10/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-L,13,10,2020
123767022,1997,VILA DIAS,AVISE 1X300 RENOVADO,13/10/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-L,13,10,2020
124972103,2003,NOSSA SENHORA DE FATIMA,AVISE 1X300 RENOVADO,15/10/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA MARÇOLA,15,10,2020
123701389,1976,SAO GABRIEL,AVISE 1X300,15/10/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NE,15,10,2020
124344530,1982,JAQUELINE,AVISE 1X300,15/10/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,15,10,2020
125014364,1991,JARDIM ALVORADA,AVISE 1X300,16/10/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-P,16,10,2020
123523888,1957,PAULO VI,AVISE 1X300 RENOVADO,16/10/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS CONJUNTO PAULO VI,16,10,2020
124276600,1988,MANACAS,AVISE 1X300,16/10/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA SÃO JOSÉ,16,10,2020
124971455,1985,SAO JORGE TERCEIRA SECAO,AVISE 1X300 RENOVADO,19/10/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS GRACA SABOIA/MORRO DAS PEDRAS,19,10,2020
124971871,2000,SAO BENTO,AVISE 1X300 RENOVADO,20/10/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS SANTA RITA DE CÁSSIA,20,10,2020
125014966,2001,GLORIA,AVISE 1X300,21/10/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NO,21,10,2020
124127572,1992,GOIANIA,AVISE 1X300,22/10/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NE,22,10,2020
124971324,1971,SAO JORGE PRIMEIRA SECAO,AVISE 1X300,22/10/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS GRACA SABOIA/MORRO DAS PEDRAS,22,10,2020
124972766,2000,NOSSA SENHORA DA CONCEICAO,AVISE 1X300 RENOVADO,22/10/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA MARÇOLA,22,10,2020
124462147,1976,VILA ZILAH SPOSITO,AVISE 1X300,23/10/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,23,10,2020
124929644,1989,APARECIDA,AVISE 1X300 RENOVADO,23/10/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NO,23,10,2020
123961605,1954,VENTOSA PRIMEIRA SECAO,AVISE 1X300,23/10/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,23,10,2020
124423473,1984,JARDIM GUANABARA,AVISE 1X300,23/10/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,23,10,2020
123698139,1989,DE FREITAS,AVISE 1X300,26/10/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS GRANJA DE FREITAS,26,10,2020
124972781,2000,JARDIM FILADELFIA,AVISE 1X300,27/10/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NO,27,10,2020
124001780,1990,HAVAI,AVISE 1X300,27/10/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,27,10,2020
124972798,1990,MARIA TEREZA,AVISE 1X300,29/10/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,29,10,2020
124348736,1972,OCUPAÇÃO ROSA LEÃO,AVISE 1X300,30/10/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,30,10,2020
124972816,1989,SAO BENTO,AVISE 1X300 RENOVADO,30/10/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS SANTA RITA DE CÁSSIA,30,10,2020
124972809,1983,VILA BARRAGEM SANTA LUCIA,AVISE 1X300 RENOVADO,30/10/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS SANTA RITA DE CÁSSIA,30,10,2020
124722730,1965,SANTA SOFIA,AVISE 1X300,30/10/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA ANTENA,30,10,2020
124340938,1977,PARAISO,AVISE 1X300,30/10/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-L,30,10,2020
124930236,1978,JARDIM AMERICA,AVISE 1X300 RENOVADO,03/11/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA ANTENA,03,11,2020
124971988,1987,MARIA TEREZA,AVISE 1X300,04/11/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,04,11,2020
124687265,1971,LEONINA,AVISE 1X300 RENOVADO,05/11/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA ANTENA,05,11,2020
124972901,1986,ESTORIL,AVISE 1X300 RENOVADO,05/11/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA ANTENA,05,11,2020
124972796,1956,APARECIDA,AVISE 1X300,06/11/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS SUMARÉ,06,11,2020
125015449,1983,VISTA ALEGRE,AVISE 1X300,09/11/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VISTA ALEGRE I,09,11,2020
123825768,1968,HAVAI,AVISE 1X300 RENOVADO,09/11/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,09,11,2020
124326968,1973,VISTA ALEGRE,AVISE 1X300 RENOVADO,10/11/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VISTA ALEGRE I,10,11,2020
123894116,1972,NOVO AARAO REIS,AVISE 1X300,11/11/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS NOVO AARÃO REIS,11,11,2020
123828554,1977,SALGADO FILHO,AVISE 1X300,11/11/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-O,11,11,2020
124408386,1991,NOSSA SENHORA DE FATIMA,AVISE 1X300,13/11/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA FÁTIMA,13,11,2020
125014839,1973,BARAO HOMEM DE MELO PRIMEIRA SECAO,AVISE 1X300,13/11/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA ANTENA,13,11,2020
124971864,2004,NOSSA SENHORA DE FATIMA,AVISE 1X300,16/11/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA FÁTIMA,16,11,2020
124972291,1960,SANTA EFIGENIA,AVISE 1X300,16/11/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-L,16,11,2020
125014604,1968,NOVA ESPERANCA,AVISE 1X300 RENOVADO,17/11/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA SENHOR DOS PASSOS,17,11,2020
124971933,1965,APOLONIA,AVISE 1X300 RENOVADO,17/11/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS APOLÔNIA,17,11,2020
125015988,1973,MARIA TEREZA,AVISE 1X300,23/11/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,23,11,2020
123485349,1965,BRAUNAS,AVISE 1X300 RENOVADO,23/11/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-P,23,11,2020
124417121,1978,GLORIA,AVISE 1X300,23/11/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NO,23,11,2020
123838040,1986,VENTOSA PRIMEIRA SECAO,AVISE 1X300,23/11/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,23,11,2020
124972700,1975,LEONINA,AVISE 1X300 RENOVADO,23/11/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA ANTENA,23,11,2020
124003102,1946,UNIAO,AVISE 1X300,24/11/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS NORDESTE,24,11,2020
124035191,1959,HORTO FLORESTAL,AVISE 1X300,24/11/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-L,24,11,2020
125014364,1991,JARDIM ALVORADA,AVISE 1X300 RENOVADO,26/11/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-P,26,11,2020
125016083,1981,UNIAO,AVISE 1X300,26/11/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ARTHUR DE SÁ/UNIÃO,26,11,2020
125015783,2003,NOSSA SENHORA DE FATIMA,AVISE 1X300,26/11/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA FÁTIMA,26,11,2020
124972953,1993,VILA ESPERANÇA,AVISE 1X300,26/11/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-B,26,11,2020
124073552,1994,PEDREIRA PRADO LOPES,AVISE 1X300,30/11/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS PEDREIRA PRADO LOPES,30,11,2020
125014403,2003,JARDIM ALVORADA,AVISE 1X300 RENOVADO,30/11/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-P,30,11,2020
123701389,1976,SAO GABRIEL,AVISE 1X300 RENOVADO,30/11/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NE,30,11,2020
124274504,1995,VILA BARRAGEM SANTA LUCIA,AVISE 1X300,30/11/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS SANTA RITA DE CÁSSIA,30,11,2020
124327209,1984,BOM JESUS,AVISE 1X300,30/11/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS PEDREIRA PRADO LOPES,30,11,2020
125014303,1981,BANDEIRANTES,AVISE 1X300 RENOVADO,01/12/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-P,01,12,2020
123679789,1966,LINDEIA,AVISE 1X300,02/12/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-B,02,12,2020
124832700,1985,JARDIM AMERICA,AVISE 1X300,02/12/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,02,12,2020
123645933,1972,VILA AEROPORTO,AVISE 1X300 RENOVADO,02/12/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS NORTE,02,12,2020
125016280,1981,COPACABANA,AVISE 1X300,03/12/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS APOLÔNIA,03,12,2020
124036334,1994,CALIFORNIA,AVISE 1X300,03/12/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS NOROESTE,03,12,2020
123707077,2002,SANTA MONICA,AVISE 1X300,03/12/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS VENDA NOVA,03,12,2020
124972781,2000,JARDIM FILADELFIA,AVISE 1X300 RENOVADO,07/12/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NO,07,12,2020
124022380,1967,NOVA ESPERANCA,AVISE 1X300,07/12/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA SENHOR DOS PASSOS,07,12,2020
125016291,1983,MARIA TEREZA,AVISE 1X300,09/12/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,09,12,2020
124971324,1971,SAO JORGE PRIMEIRA SECAO,AVISE 1X300 RENOVADO,09/12/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS GRACA SABOIA/MORRO DAS PEDRAS,09,12,2020
124295122,1970,RIBEIRO DE ABREU,AVISE 1X300,15/12/2020,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS NOVO AARÃO REIS,15,12,2020
123631286,1950,JARDIM GUANABARA,AVISE 1X300,15/12/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,15,12,2020
125016011,1982,SANTA MARGARIDA,AVISE 1X300,15/12/2020,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-B,15,12,2020
